date,indicator_name,indicator_value,region,frequency,caliber
2019-05-01,PMI,49.4,全国,monthly,
2019-06-01,PMI,49.4,全国,monthly,
2019-07-01,PMI,49.7,全国,monthly,
2019-08-01,PMI,49.5,全国,monthly,
2019-09-01,PMI,49.8,全国,monthly,
2019-10-01,PMI,49.3,全国,monthly,
2019-11-01,PMI,50.2,全国,monthly,
2019-12-01,PMI,50.2,全国,monthly,
2020-01-01,PMI,50.0,全国,monthly,
2020-02-01,PMI,35.7,全国,monthly,
2020-03-01,PMI,52.0,全国,monthly,
2020-04-01,PMI,50.8,全国,monthly,
2020-05-01,PMI,50.6,全国,monthly,
2020-06-01,PMI,50.9,全国,monthly,
2020-07-01,PMI,51.1,全国,monthly,
2020-08-01,PMI,51.0,全国,monthly,
2020-09-01,PMI,51.5,全国,monthly,
2020-10-01,PMI,51.4,全国,monthly,
2020-11-01,PMI,52.1,全国,monthly,
2020-12-01,PMI,51.9,全国,monthly,
2021-01-01,PMI,51.3,全国,monthly,
2021-02-01,PMI,50.6,全国,monthly,
2021-03-01,PMI,51.9,全国,monthly,
2021-04-01,PMI,51.1,全国,monthly,
2021-05-01,PMI,51.0,全国,monthly,
2021-06-01,PMI,50.9,全国,monthly,
2021-07-01,PMI,50.4,全国,monthly,
2021-08-01,PMI,50.1,全国,monthly,
2021-09-01,PMI,49.6,全国,monthly,
2021-10-01,PMI,49.2,全国,monthly,
2021-11-01,PMI,50.1,全国,monthly,
2021-12-01,PMI,50.3,全国,monthly,
2022-01-01,PMI,50.1,全国,monthly,
2022-02-01,PMI,50.2,全国,monthly,
2022-03-01,PMI,49.5,全国,monthly,
2022-04-01,PMI,47.4,全国,monthly,
2022-05-01,PMI,49.6,全国,monthly,
2022-06-01,PMI,50.2,全国,monthly,
2022-07-01,PMI,49.0,全国,monthly,
2022-08-01,PMI,49.4,全国,monthly,
2022-09-01,PMI,50.1,全国,monthly,
2022-10-01,PMI,49.2,全国,monthly,
2022-11-01,PMI,48.0,全国,monthly,
2022-12-01,PMI,47.0,全国,monthly,
2023-01-01,PMI,50.1,全国,monthly,
2023-02-01,PMI,52.6,全国,monthly,
2023-03-01,PMI,51.9,全国,monthly,
2023-04-01,PMI,49.2,全国,monthly,
2023-05-01,PMI,48.8,全国,monthly,
2023-06-01,PMI,49.0,全国,monthly,
2023-07-01,PMI,49.3,全国,monthly,
2023-08-01,PMI,49.7,全国,monthly,
2023-09-01,PMI,50.2,全国,monthly,
2023-10-01,PMI,49.5,全国,monthly,
2023-11-01,PMI,49.4,全国,monthly,
2023-12-01,PMI,49.0,全国,monthly,
2024-01-01,PMI,49.2,全国,monthly,
2024-02-01,PMI,49.1,全国,monthly,
2024-03-01,PMI,50.8,全国,monthly,
2024-04-01,PMI,50.4,全国,monthly,
2024-05-01,PMI,49.5,全国,monthly,
2024-06-01,PMI,49.5,全国,monthly,
2024-07-01,PMI,49.4,全国,monthly,
2024-08-01,PMI,49.1,全国,monthly,
2024-09-01,PMI,49.8,全国,monthly,
2024-10-01,PMI,50.1,全国,monthly,
2024-11-01,PMI,50.3,全国,monthly,
2024-12-01,PMI,50.1,全国,monthly,
2025-01-01,PMI,49.1,全国,monthly,
2025-02-01,PMI,50.2,全国,monthly,
2025-03-01,PMI,50.5,全国,monthly,
2025-04-01,PMI,49.0,全国,monthly,
2025-05-01,PMI,49.5,全国,monthly,
2025-06-01,PMI,49.7,全国,monthly,
2025-07-01,PMI,49.3,全国,monthly,
2025-08-01,PMI,49.4,全国,monthly,
2025-09-01,PMI,49.8,全国,monthly,
2025-10-01,PMI,49.0,全国,monthly,
2025-11-01,PMI,49.2,全国,monthly,
2025-12-01,PMI,50.1,全国,monthly,
2015-04-01,生产,52.6,全国,monthly,
2015-05-01,生产,52.9,全国,monthly,
2015-06-01,生产,52.9,全国,monthly,
2015-07-01,生产,52.4,全国,monthly,
2015-08-01,生产,51.7,全国,monthly,
2015-09-01,生产,52.3,全国,monthly,
2015-10-01,生产,52.2,全国,monthly,
2015-11-01,生产,51.9,全国,monthly,
2015-12-01,生产,52.2,全国,monthly,
2016-01-01,生产,51.4,全国,monthly,
2016-02-01,生产,50.2,全国,monthly,
2016-03-01,生产,52.3,全国,monthly,
2016-04-01,生产,52.2,全国,monthly,
2016-05-01,生产,52.3,全国,monthly,
2016-06-01,生产,52.5,全国,monthly,
2016-07-01,生产,52.1,全国,monthly,
2016-08-01,生产,52.6,全国,monthly,
2016-09-01,生产,52.8,全国,monthly,
2016-10-01,生产,53.3,全国,monthly,
2016-11-01,生产,53.9,全国,monthly,
2016-12-01,生产,53.3,全国,monthly,
2017-01-01,生产,53.1,全国,monthly,
2017-02-01,生产,53.7,全国,monthly,
2017-03-01,生产,54.2,全国,monthly,
2017-04-01,生产,53.8,全国,monthly,
2017-05-01,生产,53.4,全国,monthly,
2017-06-01,生产,54.4,全国,monthly,
2017-07-01,生产,53.5,全国,monthly,
2017-08-01,生产,54.1,全国,monthly,
2017-09-01,生产,54.7,全国,monthly,
2017-10-01,生产,53.4,全国,monthly,
2017-11-01,生产,54.3,全国,monthly,
2017-12-01,生产,54.0,全国,monthly,
2018-01-01,生产,53.5,全国,monthly,
2018-02-01,生产,50.7,全国,monthly,
2018-03-01,生产,53.4,全国,monthly,
2018-04-01,生产,53.1,全国,monthly,
2018-05-01,生产,54.1,全国,monthly,
2018-06-01,生产,53.6,全国,monthly,
2018-07-01,生产,53.0,全国,monthly,
2018-08-01,生产,53.3,全国,monthly,
2018-09-01,生产,53.0,全国,monthly,
2018-10-01,生产,52.0,全国,monthly,
2018-11-01,生产,51.9,全国,monthly,
2018-12-01,生产,50.8,全国,monthly,
2019-01-01,生产,50.9,全国,monthly,
2019-02-01,生产,49.5,全国,monthly,
2019-03-01,生产,52.7,全国,monthly,
2019-04-01,生产,52.1,全国,monthly,
2019-05-01,生产,51.7,全国,monthly,
2019-06-01,生产,51.3,全国,monthly,
2019-07-01,生产,52.1,全国,monthly,
2019-08-01,生产,51.9,全国,monthly,
2019-09-01,生产,52.3,全国,monthly,
2019-10-01,生产,50.8,全国,monthly,
2019-11-01,生产,52.6,全国,monthly,
2019-12-01,生产,53.2,全国,monthly,
2020-01-01,生产,51.3,全国,monthly,
2020-02-01,生产,27.8,全国,monthly,
2020-03-01,生产,54.1,全国,monthly,
2020-04-01,生产,53.7,全国,monthly,
2020-05-01,生产,53.2,全国,monthly,
2020-06-01,生产,53.9,全国,monthly,
2020-07-01,生产,54.0,全国,monthly,
2020-08-01,生产,53.5,全国,monthly,
2020-09-01,生产,54.0,全国,monthly,
2020-10-01,生产,53.9,全国,monthly,
2020-11-01,生产,54.7,全国,monthly,
2020-12-01,生产,54.2,全国,monthly,
2021-01-01,生产,53.5,全国,monthly,
2021-02-01,生产,51.9,全国,monthly,
2021-03-01,生产,53.9,全国,monthly,
2021-04-01,生产,52.2,全国,monthly,
2021-05-01,生产,52.7,全国,monthly,
2021-06-01,生产,51.9,全国,monthly,
2021-07-01,生产,51.0,全国,monthly,
2021-08-01,生产,50.9,全国,monthly,
2021-09-01,生产,49.5,全国,monthly,
2021-10-01,生产,48.4,全国,monthly,
2021-11-01,生产,52.0,全国,monthly,
2021-12-01,生产,51.4,全国,monthly,
2022-01-01,生产,50.9,全国,monthly,
2022-02-01,生产,50.4,全国,monthly,
2022-03-01,生产,49.5,全国,monthly,
2022-04-01,生产,44.4,全国,monthly,
2022-05-01,生产,49.7,全国,monthly,
2022-06-01,生产,52.8,全国,monthly,
2022-07-01,生产,49.8,全国,monthly,
2022-08-01,生产,49.8,全国,monthly,
2022-09-01,生产,51.5,全国,monthly,
2022-10-01,生产,49.6,全国,monthly,
2022-11-01,生产,47.8,全国,monthly,
2022-12-01,生产,44.6,全国,monthly,
2023-01-01,生产,49.8,全国,monthly,
2023-02-01,生产,56.7,全国,monthly,
2023-03-01,生产,54.6,全国,monthly,
2023-04-01,生产,50.2,全国,monthly,
2023-05-01,生产,49.6,全国,monthly,
2023-06-01,生产,50.3,全国,monthly,
2023-07-01,生产,50.2,全国,monthly,
2023-08-01,生产,51.9,全国,monthly,
2023-09-01,生产,52.7,全国,monthly,
2023-10-01,生产,50.9,全国,monthly,
2023-11-01,生产,50.7,全国,monthly,
2023-12-01,生产,50.2,全国,monthly,
2024-01-01,生产,51.3,全国,monthly,
2024-02-01,生产,49.8,全国,monthly,
2024-03-01,生产,52.2,全国,monthly,
2024-04-01,生产,52.9,全国,monthly,
2024-05-01,生产,50.8,全国,monthly,
2024-06-01,生产,50.6,全国,monthly,
2024-07-01,生产,50.1,全国,monthly,
2024-08-01,生产,49.8,全国,monthly,
2024-09-01,生产,51.2,全国,monthly,
2024-10-01,生产,52.0,全国,monthly,
2024-11-01,生产,52.4,全国,monthly,
2024-12-01,生产,52.1,全国,monthly,
2025-01-01,生产,49.8,全国,monthly,
2025-02-01,生产,52.5,全国,monthly,
2025-03-01,生产,52.6,全国,monthly,
2025-04-01,生产,49.8,全国,monthly,
2025-05-01,生产,50.7,全国,monthly,
2025-06-01,生产,51.0,全国,monthly,
2025-07-01,生产,50.5,全国,monthly,
2025-08-01,生产,50.8,全国,monthly,
2025-09-01,生产,51.9,全国,monthly,
2025-10-01,生产,49.7,全国,monthly,
2025-11-01,生产,50.0,全国,monthly,
2025-12-01,生产,51.7,全国,monthly,
2015-04-01,新订单,50.2,全国,monthly,
2015-05-01,新订单,50.6,全国,monthly,
2015-06-01,新订单,50.1,全国,monthly,
2015-07-01,新订单,49.9,全国,monthly,
2015-08-01,新订单,49.7,全国,monthly,
2015-09-01,新订单,50.2,全国,monthly,
2015-10-01,新订单,50.3,全国,monthly,
2015-11-01,新订单,49.8,全国,monthly,
2015-12-01,新订单,50.2,全国,monthly,
2016-01-01,新订单,49.5,全国,monthly,
2016-02-01,新订单,48.6,全国,monthly,
2016-03-01,新订单,51.4,全国,monthly,
2016-04-01,新订单,51.0,全国,monthly,
2016-05-01,新订单,50.7,全国,monthly,
2016-06-01,新订单,50.5,全国,monthly,
2016-07-01,新订单,50.4,全国,monthly,
2016-08-01,新订单,51.3,全国,monthly,
2016-09-01,新订单,50.9,全国,monthly,
2016-10-01,新订单,52.8,全国,monthly,
2016-11-01,新订单,53.2,全国,monthly,
2016-12-01,新订单,53.2,全国,monthly,
2017-01-01,新订单,52.8,全国,monthly,
2017-02-01,新订单,53.0,全国,monthly,
2017-03-01,新订单,53.3,全国,monthly,
2017-04-01,新订单,52.3,全国,monthly,
2017-05-01,新订单,52.3,全国,monthly,
2017-06-01,新订单,53.1,全国,monthly,
2017-07-01,新订单,52.8,全国,monthly,
2017-08-01,新订单,53.1,全国,monthly,
2017-09-01,新订单,54.8,全国,monthly,
2017-10-01,新订单,52.9,全国,monthly,
2017-11-01,新订单,53.6,全国,monthly,
2017-12-01,新订单,53.4,全国,monthly,
2018-01-01,新订单,52.6,全国,monthly,
2018-02-01,新订单,51.0,全国,monthly,
2018-03-01,新订单,53.3,全国,monthly,
2018-04-01,新订单,52.9,全国,monthly,
2018-05-01,新订单,53.8,全国,monthly,
2018-06-01,新订单,53.2,全国,monthly,
2018-07-01,新订单,52.3,全国,monthly,
2018-08-01,新订单,52.2,全国,monthly,
2018-09-01,新订单,52.0,全国,monthly,
2018-10-01,新订单,50.8,全国,monthly,
2018-11-01,新订单,50.4,全国,monthly,
2018-12-01,新订单,49.7,全国,monthly,
2019-01-01,新订单,49.6,全国,monthly,
2019-02-01,新订单,50.6,全国,monthly,
2019-03-01,新订单,51.6,全国,monthly,
2019-04-01,新订单,51.4,全国,monthly,
2019-05-01,新订单,49.8,全国,monthly,
2019-06-01,新订单,49.6,全国,monthly,
2019-07-01,新订单,49.8,全国,monthly,
2019-08-01,新订单,49.7,全国,monthly,
2019-09-01,新订单,50.5,全国,monthly,
2019-10-01,新订单,49.6,全国,monthly,
2019-11-01,新订单,51.3,全国,monthly,
2019-12-01,新订单,51.2,全国,monthly,
2020-01-01,新订单,51.4,全国,monthly,
2020-02-01,新订单,29.3,全国,monthly,
2020-03-01,新订单,52.0,全国,monthly,
2020-04-01,新订单,50.2,全国,monthly,
2020-05-01,新订单,50.9,全国,monthly,
2020-06-01,新订单,51.4,全国,monthly,
2020-07-01,新订单,51.7,全国,monthly,
2020-08-01,新订单,52.0,全国,monthly,
2020-09-01,新订单,52.8,全国,monthly,
2020-10-01,新订单,52.8,全国,monthly,
2020-11-01,新订单,53.9,全国,monthly,
2020-12-01,新订单,53.6,全国,monthly,
2021-01-01,新订单,52.3,全国,monthly,
2021-02-01,新订单,51.5,全国,monthly,
2021-03-01,新订单,53.6,全国,monthly,
2021-04-01,新订单,52.0,全国,monthly,
2021-05-01,新订单,51.3,全国,monthly,
2021-06-01,新订单,51.5,全国,monthly,
2021-07-01,新订单,50.9,全国,monthly,
2021-08-01,新订单,49.6,全国,monthly,
2021-09-01,新订单,49.3,全国,monthly,
2021-10-01,新订单,48.8,全国,monthly,
2021-11-01,新订单,49.4,全国,monthly,
2021-12-01,新订单,49.7,全国,monthly,
2022-01-01,新订单,49.3,全国,monthly,
2022-02-01,新订单,50.7,全国,monthly,
2022-03-01,新订单,48.8,全国,monthly,
2022-04-01,新订单,42.6,全国,monthly,
2022-05-01,新订单,48.2,全国,monthly,
2022-06-01,新订单,50.4,全国,monthly,
2022-07-01,新订单,48.5,全国,monthly,
2022-08-01,新订单,49.2,全国,monthly,
2022-09-01,新订单,49.8,全国,monthly,
2022-10-01,新订单,48.1,全国,monthly,
2022-11-01,新订单,46.4,全国,monthly,
2022-12-01,新订单,43.9,全国,monthly,
2023-01-01,新订单,50.9,全国,monthly,
2023-02-01,新订单,54.1,全国,monthly,
2023-03-01,新订单,53.6,全国,monthly,
2023-04-01,新订单,48.8,全国,monthly,
2023-05-01,新订单,48.3,全国,monthly,
2023-06-01,新订单,48.6,全国,monthly,
2023-07-01,新订单,49.5,全国,monthly,
2023-08-01,新订单,50.2,全国,monthly,
2023-09-01,新订单,50.5,全国,monthly,
2023-10-01,新订单,49.5,全国,monthly,
2023-11-01,新订单,49.4,全国,monthly,
2023-12-01,新订单,48.7,全国,monthly,
2024-01-01,新订单,49.0,全国,monthly,
2024-02-01,新订单,49.0,全国,monthly,
2024-03-01,新订单,53.0,全国,monthly,
2024-04-01,新订单,51.1,全国,monthly,
2024-05-01,新订单,49.6,全国,monthly,
2024-06-01,新订单,49.5,全国,monthly,
2024-07-01,新订单,49.3,全国,monthly,
2024-08-01,新订单,48.9,全国,monthly,
2024-09-01,新订单,49.9,全国,monthly,
2024-10-01,新订单,50.0,全国,monthly,
2024-11-01,新订单,50.8,全国,monthly,
2024-12-01,新订单,51.0,全国,monthly,
2025-01-01,新订单,49.2,全国,monthly,
2025-02-01,新订单,51.1,全国,monthly,
2025-03-01,新订单,51.8,全国,monthly,
2025-04-01,新订单,49.2,全国,monthly,
2025-05-01,新订单,49.8,全国,monthly,
2025-06-01,新订单,50.2,全国,monthly,
2025-07-01,新订单,49.4,全国,monthly,
2025-08-01,新订单,49.5,全国,monthly,
2025-09-01,新订单,49.7,全国,monthly,
2025-10-01,新订单,48.8,全国,monthly,
2025-11-01,新订单,49.2,全国,monthly,
2025-12-01,新订单,50.8,全国,monthly,
2015-04-01,原材料库存,48.2,全国,monthly,
2015-05-01,原材料库存,48.2,全国,monthly,
2015-06-01,原材料库存,48.7,全国,monthly,
2015-07-01,原材料库存,48.4,全国,monthly,
2015-08-01,原材料库存,48.3,全国,monthly,
2015-09-01,原材料库存,47.5,全国,monthly,
2015-10-01,原材料库存,47.2,全国,monthly,
2015-11-01,原材料库存,47.1,全国,monthly,
2015-12-01,原材料库存,47.6,全国,monthly,
2016-01-01,原材料库存,46.8,全国,monthly,
2016-02-01,原材料库存,48.0,全国,monthly,
2016-03-01,原材料库存,48.2,全国,monthly,
2016-04-01,原材料库存,47.4,全国,monthly,
2016-05-01,原材料库存,47.6,全国,monthly,
2016-06-01,原材料库存,47.0,全国,monthly,
2016-07-01,原材料库存,47.3,全国,monthly,
2016-08-01,原材料库存,47.6,全国,monthly,
2016-09-01,原材料库存,47.4,全国,monthly,
2016-10-01,原材料库存,48.1,全国,monthly,
2016-11-01,原材料库存,48.4,全国,monthly,
2016-12-01,原材料库存,48.0,全国,monthly,
2017-01-01,原材料库存,48.0,全国,monthly,
2017-02-01,原材料库存,48.6,全国,monthly,
2017-03-01,原材料库存,48.3,全国,monthly,
2017-04-01,原材料库存,48.3,全国,monthly,
2017-05-01,原材料库存,48.5,全国,monthly,
2017-06-01,原材料库存,48.6,全国,monthly,
2017-07-01,原材料库存,48.5,全国,monthly,
2017-08-01,原材料库存,48.3,全国,monthly,
2017-09-01,原材料库存,48.9,全国,monthly,
2017-10-01,原材料库存,48.6,全国,monthly,
2017-11-01,原材料库存,48.4,全国,monthly,
2017-12-01,原材料库存,48.0,全国,monthly,
2018-01-01,原材料库存,48.8,全国,monthly,
2018-02-01,原材料库存,49.3,全国,monthly,
2018-03-01,原材料库存,49.6,全国,monthly,
2018-04-01,原材料库存,49.5,全国,monthly,
2018-05-01,原材料库存,49.6,全国,monthly,
2018-06-01,原材料库存,48.8,全国,monthly,
2018-07-01,原材料库存,48.9,全国,monthly,
2018-08-01,原材料库存,48.7,全国,monthly,
2018-09-01,原材料库存,48.6,全国,monthly,
2018-10-01,原材料库存,47.2,全国,monthly,
2018-11-01,原材料库存,47.4,全国,monthly,
2018-12-01,原材料库存,47.1,全国,monthly,
2019-01-01,原材料库存,48.1,全国,monthly,
2019-02-01,原材料库存,46.3,全国,monthly,
2019-03-01,原材料库存,48.4,全国,monthly,
2019-04-01,原材料库存,47.2,全国,monthly,
2019-05-01,原材料库存,47.4,全国,monthly,
2019-06-01,原材料库存,48.2,全国,monthly,
2019-07-01,原材料库存,48.0,全国,monthly,
2019-08-01,原材料库存,47.5,全国,monthly,
2019-09-01,原材料库存,47.6,全国,monthly,
2019-10-01,原材料库存,47.4,全国,monthly,
2019-11-01,原材料库存,47.8,全国,monthly,
2019-12-01,原材料库存,47.2,全国,monthly,
2020-01-01,原材料库存,47.1,全国,monthly,
2020-02-01,原材料库存,33.9,全国,monthly,
2020-03-01,原材料库存,49.0,全国,monthly,
2020-04-01,原材料库存,48.2,全国,monthly,
2020-05-01,原材料库存,47.3,全国,monthly,
2020-06-01,原材料库存,47.6,全国,monthly,
2020-07-01,原材料库存,47.9,全国,monthly,
2020-08-01,原材料库存,47.3,全国,monthly,
2020-09-01,原材料库存,48.5,全国,monthly,
2020-10-01,原材料库存,48.0,全国,monthly,
2020-11-01,原材料库存,48.6,全国,monthly,
2020-12-01,原材料库存,48.6,全国,monthly,
2021-01-01,原材料库存,49.0,全国,monthly,
2021-02-01,原材料库存,47.7,全国,monthly,
2021-03-01,原材料库存,48.4,全国,monthly,
2021-04-01,原材料库存,48.3,全国,monthly,
2021-05-01,原材料库存,47.7,全国,monthly,
2021-06-01,原材料库存,48.0,全国,monthly,
2021-07-01,原材料库存,47.7,全国,monthly,
2021-08-01,原材料库存,47.7,全国,monthly,
2021-09-01,原材料库存,48.2,全国,monthly,
2021-10-01,原材料库存,47.0,全国,monthly,
2021-11-01,原材料库存,47.7,全国,monthly,
2021-12-01,原材料库存,49.2,全国,monthly,
2022-01-01,原材料库存,49.1,全国,monthly,
2022-02-01,原材料库存,48.1,全国,monthly,
2022-03-01,原材料库存,47.3,全国,monthly,
2022-04-01,原材料库存,46.5,全国,monthly,
2022-05-01,原材料库存,47.9,全国,monthly,
2022-06-01,原材料库存,48.1,全国,monthly,
2022-07-01,原材料库存,47.9,全国,monthly,
2022-08-01,原材料库存,48.0,全国,monthly,
2022-09-01,原材料库存,47.6,全国,monthly,
2022-10-01,原材料库存,47.7,全国,monthly,
2022-11-01,原材料库存,46.7,全国,monthly,
2022-12-01,原材料库存,47.1,全国,monthly,
2023-01-01,原材料库存,49.6,全国,monthly,
2023-02-01,原材料库存,49.8,全国,monthly,
2023-03-01,原材料库存,48.3,全国,monthly,
2023-04-01,原材料库存,47.9,全国,monthly,
2023-05-01,原材料库存,47.6,全国,monthly,
2023-06-01,原材料库存,47.4,全国,monthly,
2023-07-01,原材料库存,48.2,全国,monthly,
2023-08-01,原材料库存,48.4,全国,monthly,
2023-09-01,原材料库存,48.5,全国,monthly,
2023-10-01,原材料库存,48.2,全国,monthly,
2023-11-01,原材料库存,48.0,全国,monthly,
2023-12-01,原材料库存,47.7,全国,monthly,
2024-01-01,原材料库存,47.6,全国,monthly,
2024-02-01,原材料库存,47.4,全国,monthly,
2024-03-01,原材料库存,48.1,全国,monthly,
2024-04-01,原材料库存,48.1,全国,monthly,
2024-05-01,原材料库存,47.8,全国,monthly,
2024-06-01,原材料库存,47.6,全国,monthly,
2024-07-01,原材料库存,47.8,全国,monthly,
2024-08-01,原材料库存,47.6,全国,monthly,
2024-09-01,原材料库存,47.7,全国,monthly,
2024-10-01,原材料库存,48.2,全国,monthly,
2024-11-01,原材料库存,48.2,全国,monthly,
2024-12-01,原材料库存,48.3,全国,monthly,
2025-01-01,原材料库存,47.7,全国,monthly,
2025-02-01,原材料库存,47.0,全国,monthly,
2025-03-01,原材料库存,47.2,全国,monthly,
2025-04-01,原材料库存,47.0,全国,monthly,
2025-05-01,原材料库存,47.4,全国,monthly,
2025-06-01,原材料库存,48.0,全国,monthly,
2025-07-01,原材料库存,47.7,全国,monthly,
2025-08-01,原材料库存,48.0,全国,monthly,
2025-09-01,原材料库存,48.5,全国,monthly,
2025-10-01,原材料库存,47.3,全国,monthly,
2025-11-01,原材料库存,47.3,全国,monthly,
2025-12-01,原材料库存,47.8,全国,monthly,
2015-04-01,从业人员,48.0,全国,monthly,
2015-05-01,从业人员,48.2,全国,monthly,
2015-06-01,从业人员,48.1,全国,monthly,
2015-07-01,从业人员,48.0,全国,monthly,
2015-08-01,从业人员,47.9,全国,monthly,
2015-09-01,从业人员,47.9,全国,monthly,
2015-10-01,从业人员,47.8,全国,monthly,
2015-11-01,从业人员,47.6,全国,monthly,
2015-12-01,从业人员,47.4,全国,monthly,
2016-01-01,从业人员,47.8,全国,monthly,
2016-02-01,从业人员,47.6,全国,monthly,
2016-03-01,从业人员,48.1,全国,monthly,
2016-04-01,从业人员,47.8,全国,monthly,
2016-05-01,从业人员,48.2,全国,monthly,
2016-06-01,从业人员,47.9,全国,monthly,
2016-07-01,从业人员,48.2,全国,monthly,
2016-08-01,从业人员,48.4,全国,monthly,
2016-09-01,从业人员,48.6,全国,monthly,
2016-10-01,从业人员,48.8,全国,monthly,
2016-11-01,从业人员,49.2,全国,monthly,
2016-12-01,从业人员,48.9,全国,monthly,
2017-01-01,从业人员,49.2,全国,monthly,
2017-02-01,从业人员,49.7,全国,monthly,
2017-03-01,从业人员,50.0,全国,monthly,
2017-04-01,从业人员,49.2,全国,monthly,
2017-05-01,从业人员,49.4,全国,monthly,
2017-06-01,从业人员,49.0,全国,monthly,
2017-07-01,从业人员,49.2,全国,monthly,
2017-08-01,从业人员,49.1,全国,monthly,
2017-09-01,从业人员,49.0,全国,monthly,
2017-10-01,从业人员,49.0,全国,monthly,
2017-11-01,从业人员,48.8,全国,monthly,
2017-12-01,从业人员,48.5,全国,monthly,
2018-01-01,从业人员,48.3,全国,monthly,
2018-02-01,从业人员,48.0,全国,monthly,
2018-03-01,从业人员,49.1,全国,monthly,
2018-04-01,从业人员,49.0,全国,monthly,
2018-05-01,从业人员,49.1,全国,monthly,
2018-06-01,从业人员,49.0,全国,monthly,
2018-07-01,从业人员,49.2,全国,monthly,
2018-08-01,从业人员,49.6,全国,monthly,
2018-09-01,从业人员,48.9,全国,monthly,
2018-10-01,从业人员,48.1,全国,monthly,
2018-11-01,从业人员,48.3,全国,monthly,
2018-12-01,从业人员,48.0,全国,monthly,
2019-01-01,从业人员,47.8,全国,monthly,
2019-02-01,从业人员,47.2,全国,monthly,
2019-03-01,从业人员,47.6,全国,monthly,
2019-04-01,从业人员,47.2,全国,monthly,
2019-05-01,从业人员,47.0,全国,monthly,
2019-06-01,从业人员,46.9,全国,monthly,
2019-07-01,从业人员,47.1,全国,monthly,
2019-08-01,从业人员,46.9,全国,monthly,
2019-09-01,从业人员,47.0,全国,monthly,
2019-10-01,从业人员,47.3,全国,monthly,
2019-11-01,从业人员,47.3,全国,monthly,
2019-12-01,从业人员,47.3,全国,monthly,
2020-01-01,从业人员,47.5,全国,monthly,
2020-02-01,从业人员,31.8,全国,monthly,
2020-03-01,从业人员,50.9,全国,monthly,
2020-04-01,从业人员,50.2,全国,monthly,
2020-05-01,从业人员,49.4,全国,monthly,
2020-06-01,从业人员,49.1,全国,monthly,
2020-07-01,从业人员,49.3,全国,monthly,
2020-08-01,从业人员,49.4,全国,monthly,
2020-09-01,从业人员,49.6,全国,monthly,
2020-10-01,从业人员,49.3,全国,monthly,
2020-11-01,从业人员,49.5,全国,monthly,
2020-12-01,从业人员,49.6,全国,monthly,
2021-01-01,从业人员,48.7,全国,monthly,
2021-02-01,从业人员,48.1,全国,monthly,
2021-03-01,从业人员,50.1,全国,monthly,
2021-04-01,从业人员,49.6,全国,monthly,
2021-05-01,从业人员,48.9,全国,monthly,
2021-06-01,从业人员,49.2,全国,monthly,
2021-07-01,从业人员,49.6,全国,monthly,
2021-08-01,从业人员,49.6,全国,monthly,
2021-09-01,从业人员,49.0,全国,monthly,
2021-10-01,从业人员,48.8,全国,monthly,
2021-11-01,从业人员,48.9,全国,monthly,
2021-12-01,从业人员,49.1,全国,monthly,
2022-01-01,从业人员,48.9,全国,monthly,
2022-02-01,从业人员,49.2,全国,monthly,
2022-03-01,从业人员,48.6,全国,monthly,
2022-04-01,从业人员,47.2,全国,monthly,
2022-05-01,从业人员,47.6,全国,monthly,
2022-06-01,从业人员,48.7,全国,monthly,
2022-07-01,从业人员,48.6,全国,monthly,
2022-08-01,从业人员,48.9,全国,monthly,
2022-09-01,从业人员,49.0,全国,monthly,
2022-10-01,从业人员,48.3,全国,monthly,
2022-11-01,从业人员,47.4,全国,monthly,
2022-12-01,从业人员,44.8,全国,monthly,
2023-01-01,从业人员,47.7,全国,monthly,
2023-02-01,从业人员,50.2,全国,monthly,
2023-03-01,从业人员,49.7,全国,monthly,
2023-04-01,从业人员,48.8,全国,monthly,
2023-05-01,从业人员,48.4,全国,monthly,
2023-06-01,从业人员,48.2,全国,monthly,
2023-07-01,从业人员,48.1,全国,monthly,
2023-08-01,从业人员,48.0,全国,monthly,
2023-09-01,从业人员,48.1,全国,monthly,
2023-10-01,从业人员,48.0,全国,monthly,
2023-11-01,从业人员,48.1,全国,monthly,
2023-12-01,从业人员,47.9,全国,monthly,
2024-01-01,从业人员,47.6,全国,monthly,
2024-02-01,从业人员,47.5,全国,monthly,
2024-03-01,从业人员,48.1,全国,monthly,
2024-04-01,从业人员,48.0,全国,monthly,
2024-05-01,从业人员,48.1,全国,monthly,
2024-06-01,从业人员,48.1,全国,monthly,
2024-07-01,从业人员,48.3,全国,monthly,
2024-08-01,从业人员,48.1,全国,monthly,
2024-09-01,从业人员,48.2,全国,monthly,
2024-10-01,从业人员,48.4,全国,monthly,
2024-11-01,从业人员,48.2,全国,monthly,
2024-12-01,从业人员,48.1,全国,monthly,
2025-01-01,从业人员,48.1,全国,monthly,
2025-02-01,从业人员,48.6,全国,monthly,
2025-03-01,从业人员,48.2,全国,monthly,
2025-04-01,从业人员,47.9,全国,monthly,
2025-05-01,从业人员,48.1,全国,monthly,
2025-06-01,从业人员,47.9,全国,monthly,
2025-07-01,从业人员,48.0,全国,monthly,
2025-08-01,从业人员,47.9,全国,monthly,
2025-09-01,从业人员,48.5,全国,monthly,
2025-10-01,从业人员,48.3,全国,monthly,
2025-11-01,从业人员,48.4,全国,monthly,
2025-12-01,从业人员,48.2,全国,monthly,
